PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
CHE,0,f,63,1,O,31,12,2013,31,O,46370,.,.,.,1
CHE,0,f,64,1,O,31,12,2013,31,O,45606,.,.,.,1
CHE,0,f,65,1,O,31,12,2013,31,O,45989,.,.,.,1
CHE,0,f,66,1,O,31,12,2013,31,O,45006,.,.,.,1
CHE,0,f,67,1,O,31,12,2013,31,O,44838,.,.,.,1
CHE,0,f,68,1,O,31,12,2013,31,O,42392,.,.,.,1
CHE,0,f,69,1,O,31,12,2013,31,O,42043,.,.,.,1
CHE,0,f,70,1,O,31,12,2013,31,O,40613,.,.,.,1
CHE,0,f,71,1,O,31,12,2013,31,O,38500,.,.,.,1
CHE,0,f,72,1,O,31,12,2013,31,O,36380,.,.,.,1
CHE,0,f,73,1,O,31,12,2013,31,O,33728,.,.,.,1
CHE,0,f,74,1,O,31,12,2013,31,O,32672,.,.,.,1
CHE,0,f,75,1,O,31,12,2013,31,O,31484,.,.,.,1
CHE,0,f,76,1,O,31,12,2013,31,O,29999,.,.,.,1
CHE,0,f,77,1,O,31,12,2013,31,O,29883,.,.,.,1
CHE,0,f,78,1,O,31,12,2013,31,O,29140,.,.,.,1
CHE,0,f,79,1,O,31,12,2013,31,O,28131,.,.,.,1
CHE,0,f,80,1,O,31,12,2013,31,O,26890,.,.,.,1
CHE,0,f,81,1,O,31,12,2013,31,O,25929,.,.,.,1
CHE,0,f,82,1,O,31,12,2013,31,O,24497,.,.,.,1
CHE,0,f,83,1,O,31,12,2013,31,O,23860,.,.,.,1
CHE,0,f,84,1,O,31,12,2013,31,O,22013,.,.,.,1
CHE,0,f,85,1,O,31,12,2013,31,O,20197,.,.,.,1
CHE,0,f,86,1,O,31,12,2013,31,O,18261,.,.,.,1
CHE,0,f,87,1,O,31,12,2013,31,O,16901,.,.,.,1
CHE,0,f,88,1,O,31,12,2013,31,O,15082,.,.,.,1
CHE,0,f,89,1,O,31,12,2013,31,O,13285,.,.,.,1
CHE,0,f,90,1,O,31,12,2013,31,O,11260,.,.,.,1
CHE,0,f,91,1,O,31,12,2013,31,O,9388,.,.,.,1
CHE,0,f,92,1,O,31,12,2013,31,O,7988,.,.,.,1
CHE,0,f,93,1,O,31,12,2013,31,O,6022,.,.,.,1
CHE,0,f,94,1,O,31,12,2013,31,O,4056,.,.,.,1
CHE,0,f,95,1,O,31,12,2013,31,O,2959,.,.,.,1
CHE,0,f,96,1,O,31,12,2013,31,O,2190,.,.,.,1
CHE,0,f,97,1,O,31,12,2013,31,O,1619,.,.,.,1
CHE,0,f,98,1,O,31,12,2013,31,O,1073,.,.,.,1
CHE,0,f,99,1,O,31,12,2013,31,O,806,.,.,.,1
CHE,0,f,100,1,O,31,12,2013,31,O,509,.,.,.,1
CHE,0,f,101,1,O,31,12,2013,31,O,306,.,.,.,1
CHE,0,f,102,1,O,31,12,2013,31,O,187,.,.,.,1
CHE,0,f,103,1,O,31,12,2013,31,O,117,.,.,.,1
CHE,0,f,104,1,O,31,12,2013,31,O,49,.,.,.,1
CHE,0,f,105,1,O,31,12,2013,31,O,27,.,.,.,1
CHE,0,f,106,1,O,31,12,2013,31,O,15,.,.,.,1
CHE,0,f,107,1,O,31,12,2013,31,O,3,.,.,.,1
CHE,0,f,108,1,O,31,12,2013,31,O,2,.,.,.,1
CHE,0,f,109,1,O,31,12,2013,31,O,4,.,.,.,1
CHE,0,f,110,+,O,31,12,2013,31,O,2,.,.,.,1
CHE,0,m,0,1,O,31,12,2013,31,O,41914,.,.,.,1
CHE,0,m,1,1,O,31,12,2013,31,O,42793,.,.,.,1
CHE,0,m,2,1,O,31,12,2013,31,O,42281,.,.,.,1
CHE,0,m,3,1,O,31,12,2013,31,O,42603,.,.,.,1
CHE,0,m,4,1,O,31,12,2013,31,O,42055,.,.,.,1
CHE,0,m,5,1,O,31,12,2013,31,O,41913,.,.,.,1
CHE,0,m,6,1,O,31,12,2013,31,O,40891,.,.,.,1
CHE,0,m,7,1,O,31,12,2013,31,O,40599,.,.,.,1
CHE,0,m,8,1,O,31,12,2013,31,O,40579,.,.,.,1
CHE,0,m,9,1,O,31,12,2013,31,O,40248,.,.,.,1
CHE,0,m,10,1,O,31,12,2013,31,O,39721,.,.,.,1
CHE,0,m,11,1,O,31,12,2013,31,O,40429,.,.,.,1
CHE,0,m,12,1,O,31,12,2013,31,O,40679,.,.,.,1
CHE,0,m,13,1,O,31,12,2013,31,O,43225,.,.,.,1
CHE,0,m,14,1,O,31,12,2013,31,O,42792,.,.,.,1
CHE,0,m,15,1,O,31,12,2013,31,O,43563,.,.,.,1
CHE,0,m,16,1,O,31,12,2013,31,O,44306,.,.,.,1
CHE,0,m,17,1,O,31,12,2013,31,O,45580,.,.,.,1
CHE,0,m,18,1,O,31,12,2013,31,O,45801,.,.,.,1
CHE,0,m,19,1,O,31,12,2013,31,O,47051,.,.,.,1
CHE,0,m,20,1,O,31,12,2013,31,O,48006,.,.,.,1
CHE,0,m,21,1,O,31,12,2013,31,O,49977,.,.,.,1
CHE,0,m,22,1,O,31,12,2013,31,O,51220,.,.,.,1
CHE,0,m,23,1,O,31,12,2013,31,O,51983,.,.,.,1
CHE,0,m,24,1,O,31,12,2013,31,O,52388,.,.,.,1
CHE,0,m,25,1,O,31,12,2013,31,O,53936,.,.,.,1
CHE,0,m,26,1,O,31,12,2013,31,O,53407,.,.,.,1
CHE,0,m,27,1,O,31,12,2013,31,O,54906,.,.,.,1
CHE,0,m,28,1,O,31,12,2013,31,O,55361,.,.,.,1
CHE,0,m,29,1,O,31,12,2013,31,O,56912,.,.,.,1
CHE,0,m,30,1,O,31,12,2013,31,O,56719,.,.,.,1
CHE,0,m,31,1,O,31,12,2013,31,O,57990,.,.,.,1
CHE,0,m,32,1,O,31,12,2013,31,O,58017,.,.,.,1
CHE,0,m,33,1,O,31,12,2013,31,O,58719,.,.,.,1
CHE,0,m,34,1,O,31,12,2013,31,O,56700,.,.,.,1
CHE,0,m,35,1,O,31,12,2013,31,O,56263,.,.,.,1
CHE,0,m,36,1,O,31,12,2013,31,O,56446,.,.,.,1
CHE,0,m,37,1,O,31,12,2013,31,O,55749,.,.,.,1
CHE,0,m,38,1,O,31,12,2013,31,O,55644,.,.,.,1
CHE,0,m,39,1,O,31,12,2013,31,O,57234,.,.,.,1
CHE,0,m,40,1,O,31,12,2013,31,O,57489,.,.,.,1
CHE,0,m,41,1,O,31,12,2013,31,O,59540,.,.,.,1
CHE,0,m,42,1,O,31,12,2013,31,O,61249,.,.,.,1
CHE,0,m,43,1,O,31,12,2013,31,O,62354,.,.,.,1
CHE,0,m,44,1,O,31,12,2013,31,O,63837,.,.,.,1
CHE,0,m,45,1,O,31,12,2013,31,O,65459,.,.,.,1
CHE,0,m,46,1,O,31,12,2013,31,O,66226,.,.,.,1
CHE,0,m,47,1,O,31,12,2013,31,O,68097,.,.,.,1
CHE,0,m,48,1,O,31,12,2013,31,O,68681,.,.,.,1
CHE,0,m,49,1,O,31,12,2013,31,O,69624,.,.,.,1
CHE,0,m,50,1,O,31,12,2013,31,O,67418,.,.,.,1
CHE,0,m,51,1,O,31,12,2013,31,O,64866,.,.,.,1
CHE,0,m,52,1,O,31,12,2013,31,O,62388,.,.,.,1
CHE,0,m,53,1,O,31,12,2013,31,O,60729,.,.,.,1
CHE,0,m,54,1,O,31,12,2013,31,O,58707,.,.,.,1
CHE,0,m,55,1,O,31,12,2013,31,O,56820,.,.,.,1
CHE,0,m,56,1,O,31,12,2013,31,O,55266,.,.,.,1
CHE,0,m,57,1,O,31,12,2013,31,O,53796,.,.,.,1
CHE,0,m,58,1,O,31,12,2013,31,O,51143,.,.,.,1
CHE,0,m,59,1,O,31,12,2013,31,O,49100,.,.,.,1
CHE,0,m,60,1,O,31,12,2013,31,O,46886,.,.,.,1
CHE,0,m,61,1,O,31,12,2013,31,O,46243,.,.,.,1
CHE,0,m,62,1,O,31,12,2013,31,O,44252,.,.,.,1
CHE,0,m,63,1,O,31,12,2013,31,O,45156,.,.,.,1
CHE,0,m,64,1,O,31,12,2013,31,O,43713,.,.,.,1
CHE,0,m,65,1,O,31,12,2013,31,O,43572,.,.,.,1
CHE,0,m,66,1,O,31,12,2013,31,O,42563,.,.,.,1
CHE,0,m,67,1,O,31,12,2013,31,O,42018,.,.,.,1
CHE,0,m,68,1,O,31,12,2013,31,O,40145,.,.,.,1
CHE,0,m,69,1,O,31,12,2013,31,O,38860,.,.,.,1
CHE,0,m,70,1,O,31,12,2013,31,O,36839,.,.,.,1
CHE,0,m,71,1,O,31,12,2013,31,O,34899,.,.,.,1
CHE,0,m,72,1,O,31,12,2013,31,O,31760,.,.,.,1
CHE,0,m,73,1,O,31,12,2013,31,O,28407,.,.,.,1
CHE,0,m,74,1,O,31,12,2013,31,O,27274,.,.,.,1
CHE,0,m,75,1,O,31,12,2013,31,O,25848,.,.,.,1
CHE,0,m,76,1,O,31,12,2013,31,O,24227,.,.,.,1
CHE,0,m,77,1,O,31,12,2013,31,O,23364,.,.,.,1
CHE,0,m,78,1,O,31,12,2013,31,O,22435,.,.,.,1
CHE,0,m,79,1,O,31,12,2013,31,O,21017,.,.,.,1
CHE,0,m,80,1,O,31,12,2013,31,O,19057,.,.,.,1
CHE,0,m,81,1,O,31,12,2013,31,O,17970,.,.,.,1
CHE,0,m,82,1,O,31,12,2013,31,O,16373,.,.,.,1
CHE,0,m,83,1,O,31,12,2013,31,O,14928,.,.,.,1
CHE,0,m,84,1,O,31,12,2013,31,O,13036,.,.,.,1
CHE,0,m,85,1,O,31,12,2013,31,O,11596,.,.,.,1
CHE,0,m,86,1,O,31,12,2013,31,O,9897,.,.,.,1
CHE,0,m,87,1,O,31,12,2013,31,O,8722,.,.,.,1
CHE,0,m,88,1,O,31,12,2013,31,O,7412,.,.,.,1
CHE,0,m,89,1,O,31,12,2013,31,O,5986,.,.,.,1
CHE,0,m,90,1,O,31,12,2013,31,O,4943,.,.,.,1
CHE,0,m,91,1,O,31,12,2013,31,O,3847,.,.,.,1
CHE,0,m,92,1,O,31,12,2013,31,O,3092,.,.,.,1
CHE,0,m,93,1,O,31,12,2013,31,O,2231,.,.,.,1
CHE,0,m,94,1,O,31,12,2013,31,O,1383,.,.,.,1
CHE,0,m,95,1,O,31,12,2013,31,O,919,.,.,.,1
CHE,0,m,96,1,O,31,12,2013,31,O,654,.,.,.,1
CHE,0,m,97,1,O,31,12,2013,31,O,421,.,.,.,1
CHE,0,m,98,1,O,31,12,2013,31,O,275,.,.,.,1
CHE,0,m,99,1,O,31,12,2013,31,O,208,.,.,.,1
CHE,0,m,100,1,O,31,12,2013,31,O,140,.,.,.,1
CHE,0,m,101,1,O,31,12,2013,31,O,68,.,.,.,1
CHE,0,m,102,1,O,31,12,2013,31,O,30,.,.,.,1
CHE,0,m,103,1,O,31,12,2013,31,O,19,.,.,.,1
CHE,0,m,104,1,O,31,12,2013,31,O,6,.,.,.,1
CHE,0,m,105,1,O,31,12,2013,31,O,6,.,.,.,1
CHE,0,m,106,1,O,31,12,2013,31,O,2,.,.,.,1
CHE,0,m,107,1,O,31,12,2013,31,O,1,.,.,.,1
CHE,0,m,108,1,O,31,12,2013,31,O,0,.,.,.,1
CHE,0,m,109,1,O,31,12,2013,31,O,0,.,.,.,1
CHE,0,m,110,+,O,31,12,2013,31,O,2,.,.,.,1
CHE,0,f,0,1,O,31,12,2014,31,O,40691,.,.,.,1
CHE,0,f,1,1,O,31,12,2014,31,O,40560,.,.,.,1
CHE,0,f,2,1,O,31,12,2014,31,O,40603,.,.,.,1
CHE,0,f,3,1,O,31,12,2014,31,O,40319,.,.,.,1
CHE,0,f,4,1,O,31,12,2014,31,O,41184,.,.,.,1
CHE,0,f,5,1,O,31,12,2014,31,O,40110,.,.,.,1
CHE,0,f,6,1,O,31,12,2014,31,O,39749,.,.,.,1
CHE,0,f,7,1,O,31,12,2014,31,O,39301,.,.,.,1
CHE,0,f,8,1,O,31,12,2014,31,O,38774,.,.,.,1
CHE,0,f,9,1,O,31,12,2014,31,O,38677,.,.,.,1
CHE,0,f,10,1,O,31,12,2014,31,O,39006,.,.,.,1
CHE,0,f,11,1,O,31,12,2014,31,O,38264,.,.,.,1
CHE,0,f,12,1,O,31,12,2014,31,O,38643,.,.,.,1
CHE,0,f,13,1,O,31,12,2014,31,O,38733,.,.,.,1
CHE,0,f,14,1,O,31,12,2014,31,O,41052,.,.,.,1
CHE,0,f,15,1,O,31,12,2014,31,O,41032,.,.,.,1
CHE,0,f,16,1,O,31,12,2014,31,O,41714,.,.,.,1
CHE,0,f,17,1,O,31,12,2014,31,O,42396,.,.,.,1
CHE,0,f,18,1,O,31,12,2014,31,O,44026,.,.,.,1
CHE,0,f,19,1,O,31,12,2014,31,O,44625,.,.,.,1
CHE,0,f,20,1,O,31,12,2014,31,O,45560,.,.,.,1
CHE,0,f,21,1,O,31,12,2014,31,O,46876,.,.,.,1
CHE,0,f,22,1,O,31,12,2014,31,O,49553,.,.,.,1
CHE,0,f,23,1,O,31,12,2014,31,O,50811,.,.,.,1
CHE,0,f,24,1,O,31,12,2014,31,O,51992,.,.,.,1
CHE,0,f,25,1,O,31,12,2014,31,O,52563,.,.,.,1
CHE,0,f,26,1,O,31,12,2014,31,O,54479,.,.,.,1
CHE,0,f,27,1,O,31,12,2014,31,O,54059,.,.,.,1
CHE,0,f,28,1,O,31,12,2014,31,O,55652,.,.,.,1
CHE,0,f,29,1,O,31,12,2014,31,O,56390,.,.,.,1
CHE,0,f,30,1,O,31,12,2014,31,O,56764,.,.,.,1
CHE,0,f,31,1,O,31,12,2014,31,O,56631,.,.,.,1
CHE,0,f,32,1,O,31,12,2014,31,O,58304,.,.,.,1
CHE,0,f,33,1,O,31,12,2014,31,O,58011,.,.,.,1
CHE,0,f,34,1,O,31,12,2014,31,O,58132,.,.,.,1
CHE,0,f,35,1,O,31,12,2014,31,O,56912,.,.,.,1
CHE,0,f,36,1,O,31,12,2014,31,O,56221,.,.,.,1
CHE,0,f,37,1,O,31,12,2014,31,O,56287,.,.,.,1
CHE,0,f,38,1,O,31,12,2014,31,O,56289,.,.,.,1
CHE,0,f,39,1,O,31,12,2014,31,O,55877,.,.,.,1
CHE,0,f,40,1,O,31,12,2014,31,O,56921,.,.,.,1
CHE,0,f,41,1,O,31,12,2014,31,O,57440,.,.,.,1
CHE,0,f,42,1,O,31,12,2014,31,O,58865,.,.,.,1
CHE,0,f,43,1,O,31,12,2014,31,O,61241,.,.,.,1
CHE,0,f,44,1,O,31,12,2014,31,O,61979,.,.,.,1
CHE,0,f,45,1,O,31,12,2014,31,O,63808,.,.,.,1
CHE,0,f,46,1,O,31,12,2014,31,O,65132,.,.,.,1
CHE,0,f,47,1,O,31,12,2014,31,O,65625,.,.,.,1
CHE,0,f,48,1,O,31,12,2014,31,O,66710,.,.,.,1
CHE,0,f,49,1,O,31,12,2014,31,O,66470,.,.,.,1
CHE,0,f,50,1,O,31,12,2014,31,O,67563,.,.,.,1
CHE,0,f,51,1,O,31,12,2014,31,O,65773,.,.,.,1
CHE,0,f,52,1,O,31,12,2014,31,O,63167,.,.,.,1
CHE,0,f,53,1,O,31,12,2014,31,O,61258,.,.,.,1
CHE,0,f,54,1,O,31,12,2014,31,O,59508,.,.,.,1
CHE,0,f,55,1,O,31,12,2014,31,O,57728,.,.,.,1
CHE,0,f,56,1,O,31,12,2014,31,O,55197,.,.,.,1
CHE,0,f,57,1,O,31,12,2014,31,O,53922,.,.,.,1
CHE,0,f,58,1,O,31,12,2014,31,O,51933,.,.,.,1
CHE,0,f,59,1,O,31,12,2014,31,O,50174,.,.,.,1
CHE,0,f,60,1,O,31,12,2014,31,O,48991,.,.,.,1
CHE,0,f,61,1,O,31,12,2014,31,O,47589,.,.,.,1
CHE,0,f,62,1,O,31,12,2014,31,O,47072,.,.,.,1
CHE,0,f,63,1,O,31,12,2014,31,O,45063,.,.,.,1
CHE,0,f,64,1,O,31,12,2014,31,O,45971,.,.,.,1
CHE,0,f,65,1,O,31,12,2014,31,O,45223,.,.,.,1
CHE,0,f,66,1,O,31,12,2014,31,O,45642,.,.,.,1
CHE,0,f,67,1,O,31,12,2014,31,O,44687,.,.,.,1
CHE,0,f,68,1,O,31,12,2014,31,O,44477,.,.,.,1
CHE,0,f,69,1,O,31,12,2014,31,O,42058,.,.,.,1
CHE,0,f,70,1,O,31,12,2014,31,O,41669,.,.,.,1
CHE,0,f,71,1,O,31,12,2014,31,O,40252,.,.,.,1
CHE,0,f,72,1,O,31,12,2014,31,O,38079,.,.,.,1
CHE,0,f,73,1,O,31,12,2014,31,O,35944,.,.,.,1
CHE,0,f,74,1,O,31,12,2014,31,O,33303,.,.,.,1
CHE,0,f,75,1,O,31,12,2014,31,O,32182,.,.,.,1
CHE,0,f,76,1,O,31,12,2014,31,O,30975,.,.,.,1
CHE,0,f,77,1,O,31,12,2014,31,O,29447,.,.,.,1
CHE,0,f,78,1,O,31,12,2014,31,O,29214,.,.,.,1
CHE,0,f,79,1,O,31,12,2014,31,O,28460,.,.,.,1
CHE,0,f,80,1,O,31,12,2014,31,O,27341,.,.,.,1
CHE,0,f,81,1,O,31,12,2014,31,O,26003,.,.,.,1
CHE,0,f,82,1,O,31,12,2014,31,O,24936,.,.,.,1
CHE,0,f,83,1,O,31,12,2014,31,O,23457,.,.,.,1
CHE,0,f,84,1,O,31,12,2014,31,O,22674,.,.,.,1
CHE,0,f,85,1,O,31,12,2014,31,O,20669,.,.,.,1
CHE,0,f,86,1,O,31,12,2014,31,O,18827,.,.,.,1
CHE,0,f,87,1,O,31,12,2014,31,O,16771,.,.,.,1
CHE,0,f,88,1,O,31,12,2014,31,O,15342,.,.,.,1
CHE,0,f,89,1,O,31,12,2014,31,O,13358,.,.,.,1
CHE,0,f,90,1,O,31,12,2014,31,O,11703,.,.,.,1
CHE,0,f,91,1,O,31,12,2014,31,O,9694,.,.,.,1
CHE,0,f,92,1,O,31,12,2014,31,O,7893,.,.,.,1
CHE,0,f,93,1,O,31,12,2014,31,O,6605,.,.,.,1
CHE,0,f,94,1,O,31,12,2014,31,O,4833,.,.,.,1
CHE,0,f,95,1,O,31,12,2014,31,O,3170,.,.,.,1
CHE,0,f,96,1,O,31,12,2014,31,O,2251,.,.,.,1
CHE,0,f,97,1,O,31,12,2014,31,O,1577,.,.,.,1
CHE,0,f,98,1,O,31,12,2014,31,O,1153,.,.,.,1
CHE,0,f,99,1,O,31,12,2014,31,O,742,.,.,.,1
CHE,0,f,100,1,O,31,12,2014,31,O,538,.,.,.,1
CHE,0,f,101,1,O,31,12,2014,31,O,307,.,.,.,1
CHE,0,f,102,1,O,31,12,2014,31,O,199,.,.,.,1
CHE,0,f,103,1,O,31,12,2014,31,O,109,.,.,.,1
CHE,0,f,104,1,O,31,12,2014,31,O,60,.,.,.,1
CHE,0,f,105,1,O,31,12,2014,31,O,22,.,.,.,1
CHE,0,f,106,1,O,31,12,2014,31,O,10,.,.,.,1
CHE,0,f,107,1,O,31,12,2014,31,O,5,.,.,.,1
CHE,0,f,108,1,O,31,12,2014,31,O,1,.,.,.,1
CHE,0,f,109,1,O,31,12,2014,31,O,0,.,.,.,1
CHE,0,f,110,+,O,31,12,2014,31,O,2,.,.,.,1
CHE,0,m,0,1,O,31,12,2014,31,O,43039,.,.,.,1
CHE,0,m,1,1,O,31,12,2014,31,O,42934,.,.,.,1
CHE,0,m,2,1,O,31,12,2014,31,O,43294,.,.,.,1
CHE,0,m,3,1,O,31,12,2014,31,O,42657,.,.,.,1
CHE,0,m,4,1,O,31,12,2014,31,O,43014,.,.,.,1
CHE,0,m,5,1,O,31,12,2014,31,O,42527,.,.,.,1
CHE,0,m,6,1,O,31,12,2014,31,O,42333,.,.,.,1
CHE,0,m,7,1,O,31,12,2014,31,O,41301,.,.,.,1
CHE,0,m,8,1,O,31,12,2014,31,O,41033,.,.,.,1
CHE,0,m,9,1,O,31,12,2014,31,O,40954,.,.,.,1
CHE,0,m,10,1,O,31,12,2014,31,O,40620,.,.,.,1
CHE,0,m,11,1,O,31,12,2014,31,O,40106,.,.,.,1
CHE,0,m,12,1,O,31,12,2014,31,O,40822,.,.,.,1
CHE,0,m,13,1,O,31,12,2014,31,O,41072,.,.,.,1
CHE,0,m,14,1,O,31,12,2014,31,O,43609,.,.,.,1
CHE,0,m,15,1,O,31,12,2014,31,O,43205,.,.,.,1
CHE,0,m,16,1,O,31,12,2014,31,O,43950,.,.,.,1
CHE,0,m,17,1,O,31,12,2014,31,O,44732,.,.,.,1
CHE,0,m,18,1,O,31,12,2014,31,O,46343,.,.,.,1
CHE,0,m,19,1,O,31,12,2014,31,O,46748,.,.,.,1
CHE,0,m,20,1,O,31,12,2014,31,O,47742,.,.,.,1
CHE,0,m,21,1,O,31,12,2014,31,O,48720,.,.,.,1
CHE,0,m,22,1,O,31,12,2014,31,O,50983,.,.,.,1
CHE,0,m,23,1,O,31,12,2014,31,O,52527,.,.,.,1
CHE,0,m,24,1,O,31,12,2014,31,O,53549,.,.,.,1
CHE,0,m,25,1,O,31,12,2014,31,O,53859,.,.,.,1
CHE,0,m,26,1,O,31,12,2014,31,O,55644,.,.,.,1
CHE,0,m,27,1,O,31,12,2014,31,O,55201,.,.,.,1
CHE,0,m,28,1,O,31,12,2014,31,O,56536,.,.,.,1
CHE,0,m,29,1,O,31,12,2014,31,O,57061,.,.,.,1
CHE,0,m,30,1,O,31,12,2014,31,O,58299,.,.,.,1
CHE,0,m,31,1,O,31,12,2014,31,O,58165,.,.,.,1
CHE,0,m,32,1,O,31,12,2014,31,O,59316,.,.,.,1
CHE,0,m,33,1,O,31,12,2014,31,O,59155,.,.,.,1
CHE,0,m,34,1,O,31,12,2014,31,O,59671,.,.,.,1
CHE,0,m,35,1,O,31,12,2014,31,O,57734,.,.,.,1
CHE,0,m,36,1,O,31,12,2014,31,O,57187,.,.,.,1
CHE,0,m,37,1,O,31,12,2014,31,O,57233,.,.,.,1
CHE,0,m,38,1,O,31,12,2014,31,O,56540,.,.,.,1
CHE,0,m,39,1,O,31,12,2014,31,O,56440,.,.,.,1
CHE,0,m,40,1,O,31,12,2014,31,O,58048,.,.,.,1
CHE,0,m,41,1,O,31,12,2014,31,O,58187,.,.,.,1
CHE,0,m,42,1,O,31,12,2014,31,O,60300,.,.,.,1
CHE,0,m,43,1,O,31,12,2014,31,O,61875,.,.,.,1
CHE,0,m,44,1,O,31,12,2014,31,O,62904,.,.,.,1
CHE,0,m,45,1,O,31,12,2014,31,O,64332,.,.,.,1
CHE,0,m,46,1,O,31,12,2014,31,O,65942,.,.,.,1
CHE,0,m,47,1,O,31,12,2014,31,O,66723,.,.,.,1
CHE,0,m,48,1,O,31,12,2014,31,O,68447,.,.,.,1
CHE,0,m,49,1,O,31,12,2014,31,O,68911,.,.,.,1
CHE,0,m,50,1,O,31,12,2014,31,O,69822,.,.,.,1
CHE,0,m,51,1,O,31,12,2014,31,O,67550,.,.,.,1
CHE,0,m,52,1,O,31,12,2014,31,O,64959,.,.,.,1
CHE,0,m,53,1,O,31,12,2014,31,O,62354,.,.,.,1
CHE,0,m,54,1,O,31,12,2014,31,O,60661,.,.,.,1
CHE,0,m,55,1,O,31,12,2014,31,O,58627,.,.,.,1
CHE,0,m,56,1,O,31,12,2014,31,O,56638,.,.,.,1
CHE,0,m,57,1,O,31,12,2014,31,O,55006,.,.,.,1
CHE,0,m,58,1,O,31,12,2014,31,O,53462,.,.,.,1
CHE,0,m,59,1,O,31,12,2014,31,O,50776,.,.,.,1
CHE,0,m,60,1,O,31,12,2014,31,O,48483,.,.,.,1
CHE,0,m,61,1,O,31,12,2014,31,O,46369,.,.,.,1
CHE,0,m,62,1,O,31,12,2014,31,O,45718,.,.,.,1
CHE,0,m,63,1,O,31,12,2014,31,O,43666,.,.,.,1
CHE,0,m,64,1,O,31,12,2014,31,O,44564,.,.,.,1
CHE,0,m,65,1,O,31,12,2014,31,O,42859,.,.,.,1
CHE,0,m,66,1,O,31,12,2014,31,O,42769,.,.,.,1
CHE,0,m,67,1,O,31,12,2014,31,O,41939,.,.,.,1
CHE,0,m,68,1,O,31,12,2014,31,O,41385,.,.,.,1
CHE,0,m,69,1,O,31,12,2014,31,O,39517,.,.,.,1
CHE,0,m,70,1,O,31,12,2014,31,O,38191,.,.,.,1
CHE,0,m,71,1,O,31,12,2014,31,O,36151,.,.,.,1
CHE,0,m,72,1,O,31,12,2014,31,O,34280,.,.,.,1
CHE,0,m,73,1,O,31,12,2014,31,O,31074,.,.,.,1
CHE,0,m,74,1,O,31,12,2014,31,O,27783,.,.,.,1
CHE,0,m,75,1,O,31,12,2014,31,O,26589,.,.,.,1
CHE,0,m,76,1,O,31,12,2014,31,O,25103,.,.,.,1
CHE,0,m,77,1,O,31,12,2014,31,O,23477,.,.,.,1
CHE,0,m,78,1,O,31,12,2014,31,O,22545,.,.,.,1
CHE,0,m,79,1,O,31,12,2014,31,O,21590,.,.,.,1
CHE,0,m,80,1,O,31,12,2014,31,O,20047,.,.,.,1
CHE,0,m,81,1,O,31,12,2014,31,O,18045,.,.,.,1
CHE,0,m,82,1,O,31,12,2014,31,O,16921,.,.,.,1
CHE,0,m,83,1,O,31,12,2014,31,O,15280,.,.,.,1
CHE,0,m,84,1,O,31,12,2014,31,O,13797,.,.,.,1
CHE,0,m,85,1,O,31,12,2014,31,O,11961,.,.,.,1
CHE,0,m,86,1,O,31,12,2014,31,O,10456,.,.,.,1
CHE,0,m,87,1,O,31,12,2014,31,O,8763,.,.,.,1
CHE,0,m,88,1,O,31,12,2014,31,O,7632,.,.,.,1
CHE,0,m,89,1,O,31,12,2014,31,O,6375,.,.,.,1
CHE,0,m,90,1,O,31,12,2014,31,O,5063,.,.,.,1
CHE,0,m,91,1,O,31,12,2014,31,O,4078,.,.,.,1
CHE,0,m,92,1,O,31,12,2014,31,O,3090,.,.,.,1
CHE,0,m,93,1,O,31,12,2014,31,O,2377,.,.,.,1
CHE,0,m,94,1,O,31,12,2014,31,O,1700,.,.,.,1
CHE,0,m,95,1,O,31,12,2014,31,O,1014,.,.,.,1
CHE,0,m,96,1,O,31,12,2014,31,O,650,.,.,.,1
CHE,0,m,97,1,O,31,12,2014,31,O,439,.,.,.,1
CHE,0,m,98,1,O,31,12,2014,31,O,277,.,.,.,1
CHE,0,m,99,1,O,31,12,2014,31,O,194,.,.,.,1
CHE,0,m,100,1,O,31,12,2014,31,O,128,.,.,.,1
CHE,0,m,101,1,O,31,12,2014,31,O,83,.,.,.,1
CHE,0,m,102,1,O,31,12,2014,31,O,43,.,.,.,1
CHE,0,m,103,1,O,31,12,2014,31,O,18,.,.,.,1
CHE,0,m,104,1,O,31,12,2014,31,O,9,.,.,.,1
CHE,0,m,105,1,O,31,12,2014,31,O,2,.,.,.,1
CHE,0,m,106,1,O,31,12,2014,31,O,5,.,.,.,1
CHE,0,m,107,1,O,31,12,2014,31,O,1,.,.,.,1
CHE,0,m,108,1,O,31,12,2014,31,O,0,.,.,.,1
CHE,0,m,109,1,O,31,12,2014,31,O,0,.,.,.,1
CHE,0,m,110,+,O,31,12,2014,31,O,1,.,.,.,1
CHE,0,f,0,1,O,31,12,2015,35,O,41191,.,.,.,1
CHE,0,f,1,1,O,31,12,2015,35,O,41686,.,.,.,1
CHE,0,f,2,1,O,31,12,2015,35,O,40946,.,.,.,1
CHE,0,f,3,1,O,31,12,2015,35,O,40947,.,.,.,1
CHE,0,f,4,1,O,31,12,2015,35,O,40604,.,.,.,1
CHE,0,f,5,1,O,31,12,2015,35,O,41569,.,.,.,1
CHE,0,f,6,1,O,31,12,2015,35,O,40507,.,.,.,1
